Company_name,layoff_size,date,source,Ticker,ticker_mapping_status,ticker_mapping_reason
DEVON ENERGY CORPORATION,8.0,2012-08-15,WARNDatabaseMasterExcluding2026.csv,DVN,kept,ok
"MUELLER INDUSTRIES, INC.",117.0,2012-08-15,WARNDatabaseMasterExcluding2026.csv,MLI,kept,ok
KBR,396.0,2012-08-13,WARNDatabaseMasterExcluding2026.csv,KBR,kept,ok
DANA CORPORATION,10.0,2012-08-10,WARNDatabaseMasterExcluding2026.csv,DHR,kept,ok
ITRON,109.0,2012-08-10,WARNDatabaseMasterExcluding2026.csv,ITRI,kept,ok
FEDERAL MOGUL,129.0,2012-08-10,WARNDatabaseMasterExcluding2026.csv,FMGOETZE.NS,kept,ok
LOCKHEED MARTIN CORP.,14.0,2012-08-06,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
HOME DEPOT,109.0,2012-08-02,WARNDatabaseMasterExcluding2026.csv,HD,kept,ok
THE CHILDREN'S PLACE,86.0,2012-08-01,WARNDatabaseMasterExcluding2026.csv,PLCE,kept,ok
STAPLES,110.0,2012-08-01,WARNDatabaseMasterExcluding2026.csv,XAP=F,kept,ok
COMPUTERSHARE,156.0,2012-08-01,WARNDatabaseMasterExcluding2026.csv,CMSQY,kept,ok
GENERAL DYNAMICS,60.0,2012-08-01,WARNDatabaseMasterExcluding2026.csv,GD,kept,ok
SYKES,222.0,2012-07-31,WARNDatabaseMasterExcluding2026.csv,ASY.L,kept,ok
LENNOX,5.0,2012-07-30,WARNDatabaseMasterExcluding2026.csv,LII,kept,ok
LENNOX,5.0,2012-07-30,WARNDatabaseMasterExcluding2026.csv,LII,kept,ok
GOLDEN LIVING,42.0,2012-07-30,WARNDatabaseMasterExcluding2026.csv,603180.SS,kept,ok
HSBC BANK,98.0,2012-07-24,WARNDatabaseMasterExcluding2026.csv,AAETSXX,kept,ok
"AMERICAN AIRLINES, INC.",111.0,2012-07-23,WARNDatabaseMasterExcluding2026.csv,AAL,kept,ok
"AMERICAN AIRLINES, INC.",36.0,2012-07-23,WARNDatabaseMasterExcluding2026.csv,AAL,kept,ok
"APPLIED MATERIALS, INC.",29.0,2012-07-23,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
"APPLIED MATERIALS, INC.",1.0,2012-07-23,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
BAE SYSTEMS,152.0,2012-07-23,WARNDatabaseMasterExcluding2026.csv,BA.L,kept,ok
BOEING,35.0,2012-07-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
INTERNATIONAL PAPER,77.0,2012-07-20,WARNDatabaseMasterExcluding2026.csv,IP,kept,ok
THE BOEING COMPANY,10.0,2012-07-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,1.0,2012-07-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,29.0,2012-07-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,31.0,2012-07-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,5.0,2012-07-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"THQ, INC.",57.0,2012-07-19,WARNDatabaseMasterExcluding2026.csv,THQ,kept,ok
"GLOBAL SOLAR ENERGY, INC.",39.0,2012-07-19,WARNDatabaseMasterExcluding2026.csv,^SUNIDX,kept,ok
THE HOME DEPOT,200.0,2012-07-19,WARNDatabaseMasterExcluding2026.csv,HD,kept,ok
BANK OF AMERICA,55.0,2012-07-17,WARNDatabaseMasterExcluding2026.csv,BAC,kept,ok
FEDERAL MOGUL,96.0,2012-07-10,WARNDatabaseMasterExcluding2026.csv,FMGOETZE.NS,kept,ok
FEDERAL MOGUL,96.0,2012-07-10,WARNDatabaseMasterExcluding2026.csv,FMGOETZE.NS,kept,ok
"TOYS ""R"" US",57.0,2012-07-02,WARNDatabaseMasterExcluding2026.csv,TOYRF,kept,ok
"AMERICAN AIRLINES, INC.",2.0,2012-07-01,WARNDatabaseMasterExcluding2026.csv,AAL,kept,ok
GERON CORPORATION,8.0,2012-06-30,WARNDatabaseMasterExcluding2026.csv,GERN,kept,ok
BOEING,2.0,2012-06-29,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,6.0,2012-06-29,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
MDV,18.0,2012-06-28,WARNDatabaseMasterExcluding2026.csv,MDV,kept,ok
"AMERICAN AIRLINES, INC.",1.0,2012-06-28,WARNDatabaseMasterExcluding2026.csv,AAL,kept,ok
CAPITAL ONE,80.0,2012-06-26,WARNDatabaseMasterExcluding2026.csv,COF,kept,ok
INTERNATIONAL PAPER COMPANY,91.0,2012-06-26,WARNDatabaseMasterExcluding2026.csv,IP,kept,ok
"SUREFIRE, LLC",21.0,2012-06-26,WARNDatabaseMasterExcluding2026.csv,SRN.XA,kept,ok
"JOHNSON CONTROLS, INC.",71.0,2012-06-25,WARNDatabaseMasterExcluding2026.csv,JCI,kept,ok
BOEING COMPANY,2.0,2012-06-25,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
BOEING,46.0,2012-06-22,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"SODEXO, INC. @ THE COLLEGE OF NEW ROCHELLE",26.0,2012-06-22,WARNDatabaseMasterExcluding2026.csv,SJ7.DU,kept,ok
STRYKER,96.0,2012-06-22,WARNDatabaseMasterExcluding2026.csv,SYK,kept,ok
STRYKER,11.0,2012-06-22,WARNDatabaseMasterExcluding2026.csv,SYK,kept,ok
PARSONS,103.0,2012-06-20,WARNDatabaseMasterExcluding2026.csv,PSN,kept,ok
"SUREFIRE, LLC",21.0,2012-06-20,WARNDatabaseMasterExcluding2026.csv,SRN.XA,kept,ok
BANK OF AMERICA,130.0,2012-06-19,WARNDatabaseMasterExcluding2026.csv,BAC,kept,ok
"PFIZER, INC.",111.0,2012-06-19,WARNDatabaseMasterExcluding2026.csv,PFE,kept,ok
INTERNATIONAL PAPER,64.0,2012-06-19,WARNDatabaseMasterExcluding2026.csv,IP,kept,ok
LIFEPOINT,22.0,2012-06-15,WARNDatabaseMasterExcluding2026.csv,RCLRX,kept,ok
BEST BUY,64.0,2012-06-15,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
BEST BUY,61.0,2012-06-15,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
BEST BUY,50.0,2012-06-15,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
BEST BUY,78.0,2012-06-15,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
BEST BUY,61.0,2012-06-15,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
BEST BUY,59.0,2012-06-15,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
BEST BUY,79.0,2012-06-15,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
ING,407.0,2012-06-14,WARNDatabaseMasterExcluding2026.csv,ING,kept,ok
ING,407.0,2012-06-14,WARNDatabaseMasterExcluding2026.csv,ING,kept,ok
"SUREFIRE, LLC",5.0,2012-06-13,WARNDatabaseMasterExcluding2026.csv,SRN.XA,kept,ok
BED BATH & BEYOND,68.0,2012-06-12,WARNDatabaseMasterExcluding2026.csv,BBBY,kept,ok
BED BATH & BEYOND,5.0,2012-06-12,WARNDatabaseMasterExcluding2026.csv,BBBY,kept,ok
GENERAL MOTORS,764.0,2012-06-11,WARNDatabaseMasterExcluding2026.csv,GM,kept,ok
"SODEXO, INC. @ NEW YORK CHIROPRACTIC COLLEGE",25.0,2012-06-07,WARNDatabaseMasterExcluding2026.csv,SW.VI,kept,ok
"SUREFIRE, LLC",28.0,2012-06-06,WARNDatabaseMasterExcluding2026.csv,SRN.XA,kept,ok
C3I,46.0,2012-06-01,WARNDatabaseMasterExcluding2026.csv,CISS,kept,ok
BANK OF AMERICA,20.0,2012-06-01,WARNDatabaseMasterExcluding2026.csv,BAC,kept,ok
SAIC,111.0,2012-06-01,WARNDatabaseMasterExcluding2026.csv,SAIC,kept,ok
UNISYS,14.0,2012-06-01,WARNDatabaseMasterExcluding2026.csv,UIS,kept,ok
LENNOX,10.0,2012-05-31,WARNDatabaseMasterExcluding2026.csv,LII,kept,ok
LENNOX,10.0,2012-05-31,WARNDatabaseMasterExcluding2026.csv,LII,kept,ok
AEROSPACE CORPORATION,239.0,2012-05-31,WARNDatabaseMasterExcluding2026.csv,274090.KQ,kept,ok
AEROSPACE CORPORATION,1.0,2012-05-31,WARNDatabaseMasterExcluding2026.csv,274090.KQ,kept,ok
BANK OF AMERICA,100.0,2012-05-31,WARNDatabaseMasterExcluding2026.csv,BAC,kept,ok
LOCKHEED MARTIN CORP.,4.0,2012-05-30,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
BAE SYSTEMS,126.0,2012-05-30,WARNDatabaseMasterExcluding2026.csv,BA.L,kept,ok
"SUREFIRE, LLC",21.0,2012-05-28,WARNDatabaseMasterExcluding2026.csv,SRN.XA,kept,ok
THE BOEING COMPANY,17.0,2012-05-28,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,42.0,2012-05-28,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,169.0,2012-05-28,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,17.0,2012-05-28,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
PILGRIM'S,71.0,2012-05-25,WARNDatabaseMasterExcluding2026.csv,PPC,kept,ok
"AURORA LOAN SERVICES, AURORA BANK FSB, CA",103.0,2012-05-25,WARNDatabaseMasterExcluding2026.csv,CA,kept,ok
"SUREFIRE, LLC",11.0,2012-05-23,WARNDatabaseMasterExcluding2026.csv,SRN.XA,kept,ok
BANK OF AMERICA,8.0,2012-05-22,WARNDatabaseMasterExcluding2026.csv,BAC,kept,ok
"DELTA AIR LINES, INC.",164.0,2012-05-21,WARNDatabaseMasterExcluding2026.csv,DAL,kept,ok
BOEING COMPANY,1.0,2012-05-21,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"DELTA AIR LINES, INC.",164.0,2012-05-21,WARNDatabaseMasterExcluding2026.csv,DAL,kept,ok
APPLIED MATERIALS,2.0,2012-05-20,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
APPLIED MATERIALS,1.0,2012-05-20,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
APPLIED MATERIALS,3.0,2012-05-20,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
INTERNATIONAL PAPER,64.0,2012-05-18,WARNDatabaseMasterExcluding2026.csv,IP,kept,ok
BOEING,9.0,2012-05-18,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
HUSQVARNA,789.0,2012-05-18,WARNDatabaseMasterExcluding2026.csv,HRZA.F,kept,ok
"PFIZER, INC.",20.0,2012-05-17,WARNDatabaseMasterExcluding2026.csv,PFE,kept,ok
"SUREFIRE, LLC",14.0,2012-05-16,WARNDatabaseMasterExcluding2026.csv,SRN.XA,kept,ok
DANA HOLDING CORPORATION,210.0,2012-05-15,WARNDatabaseMasterExcluding2026.csv,DAN,kept,ok
"CORELOGIC, INC.",2.0,2012-05-14,WARNDatabaseMasterExcluding2026.csv,^SPCS20R,kept,ok
"EBAY, INC.",115.0,2012-05-12,WARNDatabaseMasterExcluding2026.csv,EBAY,kept,ok
MTD,152.0,2012-05-09,WARNDatabaseMasterExcluding2026.csv,MTD,kept,ok
"HOSTESS BRANDS, INC. - 2065",2.0,2012-05-08,WARNDatabaseMasterExcluding2026.csv,GAAECX,kept,ok
CAPITAL ONE,78.0,2012-05-07,WARNDatabaseMasterExcluding2026.csv,COF,kept,ok
US FOODS,148.0,2012-05-03,WARNDatabaseMasterExcluding2026.csv,USFD,kept,ok
CAPITAL ONE,40.0,2012-05-02,WARNDatabaseMasterExcluding2026.csv,COF,kept,ok
"AMERICAN AIRLINES, INC.",550.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,AAL,kept,ok
METLIFE,64.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,MET,kept,ok
LOCKHEED MARTIN CORP.,7.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
CME GROUP,110.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,CME,kept,ok
METLIFE,496.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,MET,kept,ok
CSC,7.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,CSC=F,kept,ok
NORTHROP GRUMMAN,130.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,NOC,kept,ok
"BAKER HUGHES, INC.",75.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,BKR,kept,ok
"BAKER HUGHES, INC.",79.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,BKR,kept,ok
"PFIZER, INC.",11.0,2012-05-01,WARNDatabaseMasterExcluding2026.csv,PFE,kept,ok
SCHNEIDER ELECTRIC,17.0,2012-04-30,WARNDatabaseMasterExcluding2026.csv,SU.PA,kept,ok
PALM INC.,219.0,2012-04-28,WARNDatabaseMasterExcluding2026.csv,CFPI,kept,ok
BAE SYSTEMS,61.0,2012-04-27,WARNDatabaseMasterExcluding2026.csv,BA.L,kept,ok
KROGER,80.0,2012-04-27,WARNDatabaseMasterExcluding2026.csv,KR,kept,ok
SODEXO,1.0,2012-04-27,WARNDatabaseMasterExcluding2026.csv,SW.VI,kept,ok
UNISYS,20.0,2012-04-27,WARNDatabaseMasterExcluding2026.csv,UIS,kept,ok
INTERNATIONAL PAPER COMPANY,57.0,2012-04-26,WARNDatabaseMasterExcluding2026.csv,IP,kept,ok
INTERNATIONAL PAPER COMPANY,57.0,2012-04-26,WARNDatabaseMasterExcluding2026.csv,IP,kept,ok
NORTHROP GRUMMAN,57.0,2012-04-26,WARNDatabaseMasterExcluding2026.csv,NOC,kept,ok
BOEING COMPANY,5.0,2012-04-24,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"SUREFIRE, LLC",22.0,2012-04-24,WARNDatabaseMasterExcluding2026.csv,SRN.XA,kept,ok
JOHNSON CONTROLS,103.0,2012-04-23,WARNDatabaseMasterExcluding2026.csv,JCI,kept,ok
BEST BUY,70.0,2012-04-23,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
SPRINT,56.0,2012-04-23,WARNDatabaseMasterExcluding2026.csv,688605.SS,kept,ok
"PFIZER, INC.",115.0,2012-04-23,WARNDatabaseMasterExcluding2026.csv,PFE,kept,ok
BOEING,13.0,2012-04-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
SODEXO,150.0,2012-04-20,WARNDatabaseMasterExcluding2026.csv,SW.VI,kept,ok
BOEING COMPANY,16.0,2012-04-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
BOEING COMPANY,1.0,2012-04-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
BOEING COMPANY,36.0,2012-04-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
BOEING COMPANY,71.0,2012-04-20,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"PRIMEFLIGHT AVIATION-SAN ANTONIO, TX",64.0,2012-04-17,WARNDatabaseMasterExcluding2026.csv,TX,kept,ok
"PPG INDUSTRIES, INC.",52.0,2012-04-16,WARNDatabaseMasterExcluding2026.csv,PPG,kept,ok
SEARS,82.0,2012-04-16,WARNDatabaseMasterExcluding2026.csv,SRSCQ,kept,ok
BEST BUY,64.0,2012-04-16,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
"APPLIED MATERIALS, INC.",21.0,2012-04-15,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
"APPLIED MATERIALS, INC.",8.0,2012-04-15,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
"APPLIED MATERIALS, INC.",1.0,2012-04-15,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
BEST BUY,68.0,2012-04-14,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
BEST BUY,64.0,2012-04-14,WARNDatabaseMasterExcluding2026.csv,BBY,kept,ok
MOHAWK INDUSTRIES,115.0,2012-04-13,WARNDatabaseMasterExcluding2026.csv,MHK,kept,ok
PRECISION METAL,17.0,2012-04-11,WARNDatabaseMasterExcluding2026.csv,688668.SS,kept,ok
BANK OF AMERICA,80.0,2012-04-11,WARNDatabaseMasterExcluding2026.csv,BAC,kept,ok
"CORELOGIC, INC.",2.0,2012-04-10,WARNDatabaseMasterExcluding2026.csv,^SPCS20R,kept,ok
SEARS,42.0,2012-04-09,WARNDatabaseMasterExcluding2026.csv,SRSCQ,kept,ok
SEARS HOLDINGS CORPORATION,77.0,2012-04-08,WARNDatabaseMasterExcluding2026.csv,SHLD,kept,ok
THE BOEING COMPANY,9.0,2012-04-06,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,2.0,2012-04-06,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,7.0,2012-04-06,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,16.0,2012-04-06,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,1.0,2012-04-06,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"ROOSEVELT ISLAND MEDICAL ASSOCIATES, PC.",135.0,2012-04-03,WARNDatabaseMasterExcluding2026.csv,0P0001HRL4.L,kept,ok
LOCKHEED MARTIN CORP.,11.0,2012-04-02,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
GENERAL DYNAMICS,3.0,2012-04-02,WARNDatabaseMasterExcluding2026.csv,GD,kept,ok
HSBC,42.0,2012-04-02,WARNDatabaseMasterExcluding2026.csv,HSBC,kept,ok
SEARS,7.0,2012-03-31,WARNDatabaseMasterExcluding2026.csv,SRSCQ,kept,ok
PANALPINA,17.0,2012-03-31,WARNDatabaseMasterExcluding2026.csv,DS81.SG,kept,ok
PANALPINA,4.0,2012-03-31,WARNDatabaseMasterExcluding2026.csv,DS81.SG,kept,ok
PANALPINA,4.0,2012-03-31,WARNDatabaseMasterExcluding2026.csv,DS81.SG,kept,ok
BANK OF AMERICA,60.0,2012-03-31,WARNDatabaseMasterExcluding2026.csv,BAC,kept,ok
GERON CORPORATION,5.0,2012-03-31,WARNDatabaseMasterExcluding2026.csv,GERN,kept,ok
METLIFE,54.0,2012-03-31,WARNDatabaseMasterExcluding2026.csv,MET,kept,ok
METLIFE,118.0,2012-03-30,WARNDatabaseMasterExcluding2026.csv,MET,kept,ok
METLIFE,59.0,2012-03-30,WARNDatabaseMasterExcluding2026.csv,MET,kept,ok
METLIFE,88.0,2012-03-30,WARNDatabaseMasterExcluding2026.csv,MET,kept,ok
"SANYO NORTH AMERICA CORPORATION, DIGITAL SOLUTIONS",74.0,2012-03-30,WARNDatabaseMasterExcluding2026.csv,603825.SS,kept,ok
THE BOEING COMPANY,6.0,2012-03-30,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,12.0,2012-03-30,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,8.0,2012-03-30,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
UNISYS,20.0,2012-03-30,WARNDatabaseMasterExcluding2026.csv,UIS,kept,ok
LENNOX,5.0,2012-03-29,WARNDatabaseMasterExcluding2026.csv,LII,kept,ok
FORD,,2012-03-29,WARNDatabaseMasterExcluding2026.csv,F,kept,ok
LENNOX,5.0,2012-03-29,WARNDatabaseMasterExcluding2026.csv,LII,kept,ok
GRAFTECH INTERNATIONAL,15.0,2012-03-27,WARNDatabaseMasterExcluding2026.csv,EAF,kept,ok
WELLS FARGO,76.0,2012-03-26,WARNDatabaseMasterExcluding2026.csv,WFC,kept,ok
BOEING,39.0,2012-03-26,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
BOEING COMPANY,2.0,2012-03-26,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"SEEDCO - OFFICE LOCATED IN WORKFORCE1 CAREER CENTER, BRONX",52.0,2012-03-26,WARNDatabaseMasterExcluding2026.csv,0P0000VXP8.ST,kept,ok
"THQ, INC.",80.0,2012-03-26,WARNDatabaseMasterExcluding2026.csv,THQ,kept,ok
ABERCROMBIE & FITCH,70.0,2012-03-24,WARNDatabaseMasterExcluding2026.csv,ANF,kept,ok
ABERCROMBIE & FITCH,47.0,2012-03-24,WARNDatabaseMasterExcluding2026.csv,ANF,kept,ok
"EARTHGRAINS BAKERY CO., MOBILE",115.0,2012-03-23,WARNDatabaseMasterExcluding2026.csv,TMUS,kept,ok
BOEING,7.0,2012-03-23,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"MVM, INC.",449.0,2012-03-23,WARNDatabaseMasterExcluding2026.csv,MVM7PTR.VI,kept,ok
THE BOEING COMPANY,9.0,2012-03-23,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,2.0,2012-03-23,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,62.0,2012-03-23,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,54.0,2012-03-23,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
"MVM, INC.",59.0,2012-03-22,WARNDatabaseMasterExcluding2026.csv,MVM7PTR.VI,kept,ok
T-MOBILE,400.0,2012-03-22,WARNDatabaseMasterExcluding2026.csv,TMUS,kept,ok
T-MOBILE,359.0,2012-03-22,WARNDatabaseMasterExcluding2026.csv,TMUS,kept,ok
"MVM, INC.",59.0,2012-03-22,WARNDatabaseMasterExcluding2026.csv,MVM7PTR.VI,kept,ok
LOCKHEED MARTIN,92.0,2012-03-22,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
ARAMARK,64.0,2012-03-21,WARNDatabaseMasterExcluding2026.csv,ARMK,kept,ok
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",137.0,2012-03-20,WARNDatabaseMasterExcluding2026.csv,BR,kept,ok
"CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE (AKA CAMBRIDGE UNIVERSITY PRESS)",36.0,2012-03-19,WARNDatabaseMasterExcluding2026.csv,CHAG,kept,ok
"SYNOPSYS, INC.",70.0,2012-03-19,WARNDatabaseMasterExcluding2026.csv,SNPS,kept,ok
TARGET,275.0,2012-03-15,WARNDatabaseMasterExcluding2026.csv,TGT,kept,ok
"STAPLES, INC.",74.0,2012-03-15,WARNDatabaseMasterExcluding2026.csv,XAP=F,kept,ok
"NA INDUSTRIES, INC.",30.0,2012-03-14,WARNDatabaseMasterExcluding2026.csv,NBR,kept,ok
STARCOM,75.0,2012-03-12,WARNDatabaseMasterExcluding2026.csv,STARCOM.BO,kept,ok
LIONSGATE,65.0,2012-03-09,WARNDatabaseMasterExcluding2026.csv,LION,kept,ok
LOCKHEED MARTIN CORPORATION,75.0,2012-03-09,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
THE BOEING COMPANY,2.0,2012-03-09,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,40.0,2012-03-09,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
BAE SYSTEMS,57.0,2012-03-07,WARNDatabaseMasterExcluding2026.csv,BA.L,kept,ok
TARGET,139.0,2012-03-06,WARNDatabaseMasterExcluding2026.csv,TGT,kept,ok
BANK OF AMERICA,62.0,2012-03-05,WARNDatabaseMasterExcluding2026.csv,BAC,kept,ok
NORTHROP GRUMMAN CORPORATION,1.0,2012-03-02,WARNDatabaseMasterExcluding2026.csv,NOC,kept,ok
COMMERCIAL VEHICLE GROUP,93.0,2012-03-02,WARNDatabaseMasterExcluding2026.csv,CVGI,kept,ok
LOCKHEED MARTIN CORP.,7.0,2012-03-01,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
NORTHROP GRUMMAN,1.0,2012-03-01,WARNDatabaseMasterExcluding2026.csv,NOC,kept,ok
SEARS HOLDINGS CORPORATION,104.0,2012-03-01,WARNDatabaseMasterExcluding2026.csv,SHLD,kept,ok
STERIS CORPORATION,2.0,2012-03-01,WARNDatabaseMasterExcluding2026.csv,STE,kept,ok
LOCKHEED MARTIN,65.0,2012-02-27,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
DIAGEO,34.0,2012-02-23,WARNDatabaseMasterExcluding2026.csv,DEO,kept,ok
"PERSONA, INC",27.0,2012-02-22,WARNDatabaseMasterExcluding2026.csv,EPC,kept,ok
AMCOR,53.0,2012-02-22,WARNDatabaseMasterExcluding2026.csv,AMCR,kept,ok
KODAK,68.0,2012-02-21,WARNDatabaseMasterExcluding2026.csv,KODK,kept,ok
WESTERN SIZZLIN,27.0,2012-02-19,WARNDatabaseMasterExcluding2026.csv,WEST,kept,ok
BOEING,70.0,2012-02-17,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
WELLS FARGO,54.0,2012-02-17,WARNDatabaseMasterExcluding2026.csv,WFC,kept,ok
THE BOEING COMPANY,10.0,2012-02-17,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,37.0,2012-02-17,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,10.0,2012-02-17,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,12.0,2012-02-17,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
THE BOEING COMPANY,2.0,2012-02-17,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
NORTHROP GRUMMAN,84.0,2012-02-15,WARNDatabaseMasterExcluding2026.csv,NOC,kept,ok
NORTHROP GRUMMAN,224.0,2012-02-15,WARNDatabaseMasterExcluding2026.csv,NOC,kept,ok
"SEARS HOLDINGS SEARS, ROEBUCK, & CO. ASSOCIATE SERVICE CENTER",84.0,2012-02-15,WARNDatabaseMasterExcluding2026.csv,RFG.L,kept,ok
REPUBLIC AIRWAYS,52.0,2012-02-13,WARNDatabaseMasterExcluding2026.csv,RJET,kept,ok
FIRST SOLAR,63.0,2012-02-11,WARNDatabaseMasterExcluding2026.csv,FSLR,kept,ok
LOCKHEED MARTIN CORP.,50.0,2012-02-10,WARNDatabaseMasterExcluding2026.csv,LMT,kept,ok
SEARS,102.0,2012-02-10,WARNDatabaseMasterExcluding2026.csv,SRSCQ,kept,ok
"CVG, INC.",220.0,2012-02-08,WARNDatabaseMasterExcluding2026.csv,CVGW261016C00025000,kept,ok
"CORELOGIC, INC.",2.0,2012-02-07,WARNDatabaseMasterExcluding2026.csv,^SPCS20R,kept,ok
"CORELOGIC, INC.",3.0,2012-02-06,WARNDatabaseMasterExcluding2026.csv,^SPCS20R,kept,ok
"APPLIED MATERIALS, INC",2.0,2012-02-04,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
"APPLIED MATERIALS, INC.",10.0,2012-02-04,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
"APPLIED MATERIALS, INC.",3.0,2012-02-04,WARNDatabaseMasterExcluding2026.csv,AMAT,kept,ok
AMERICAN WOODMARK CORPORATION,157.0,2012-02-03,WARNDatabaseMasterExcluding2026.csv,AHQ.F,kept,ok
BOEING,5.0,2012-02-03,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
BOEING COMPANY,3.0,2012-02-03,WARNDatabaseMasterExcluding2026.csv,BA,kept,ok
METLIFE,77.0,2012-02-03,WARNDatabaseMasterExcluding2026.csv,MET,kept,ok
WELLS FARGO,66.0,2012-02-02,WARNDatabaseMasterExcluding2026.csv,WFC,kept,ok
